Train Number,Date,Distance,Weather,FestivalImpact,TimeOfDay,DelayMinutes
12951,2024-03-28,1373,Rain,FestivalEve,Morning,71
12951,2024-03-29,1373,Clear,FestivalEve,Day,90
12951,2024-03-30,1373,Rain,FestivalDay,Day,76
12951,2024-03-31,1373,Clear,FestivalEve,Night,57
12951,2024-04-01,1373,Clear,FestivalEve,Day,48
12951,2024-04-02,1373,Clear,FestivalDay,Morning,49
12951,2024-04-03,1373,Rain,FestivalDay,Day,79
12951,2024-04-04,1373,Fog,FestivalDay,Morning,74
12951,2024-04-05,1373,Rain,FestivalEve,Evening,93
12951,2024-04-06,1373,Rain,FestivalEve,Morning,88
12951,2024-04-07,1373,Clear,FestivalDay,Night,61
12951,2024-04-08,1373,Clear,FestivalDay,Day,52
12951,2024-04-09,1373,Fog,FestivalDay,Night,82
12951,2024-04-10,1373,Clear,None,Evening,51
12951,2024-04-11,1373,Fog,FestivalEve,Day,105
12951,2024-04-12,1373,Rain,FestivalEve,Night,59
12951,2024-04-13,1373,Storm,None,Evening,127
12951,2024-04-14,1373,Storm,None,Morning,100
12951,2024-04-15,1373,Clear,None,Day,25
12951,2024-04-16,1373,Storm,None,Evening,81
12951,2024-04-17,1373,Fog,FestivalDay,Day,98
12951,2024-04-18,1373,Fog,FestivalEve,Day,111
12951,2024-04-19,1373,Storm,FestivalEve,Morning,126
12951,2024-04-20,1373,Storm,None,Evening,99
12951,2024-04-21,1373,Storm,FestivalEve,Day,124
12951,2024-04-22,1373,Storm,FestivalEve,Day,119
12951,2024-04-23,1373,Rain,FestivalEve,Day,96
12951,2024-04-24,1373,Fog,FestivalDay,Day,97
12951,2024-04-25,1373,Fog,None,Evening,88
12951,2024-04-26,1373,Fog,None,Day,68
12951,2024-04-27,1373,Clear,FestivalDay,Day,56
12951,2024-04-28,1373,Fog,FestivalDay,Morning,79
12951,2024-04-29,1373,Fog,FestivalDay,Morning,76
12951,2024-04-30,1373,Storm,FestivalDay,Evening,146
12951,2024-05-01,1373,Clear,FestivalEve,Morning,54
12951,2024-05-02,1373,Storm,FestivalEve,Night,141
12951,2024-05-03,1373,Fog,FestivalDay,Day,93
12951,2024-05-04,1373,Storm,None,Evening,101
12951,2024-05-05,1373,Fog,None,Day,80
12951,2024-05-06,1373,Clear,None,Night,25
12951,2024-05-07,1373,Storm,FestivalEve,Morning,140
12951,2024-05-08,1373,Fog,None,Morning,69
12951,2024-05-09,1373,Fog,FestivalDay,Night,93
12951,2024-05-10,1373,Clear,FestivalEve,Morning,65
12951,2024-05-11,1373,Rain,None,Night,42
12951,2024-05-12,1373,Rain,FestivalDay,Night,52
12951,2024-05-13,1373,Rain,FestivalEve,Night,88
12951,2024-05-14,1373,Clear,FestivalDay,Morning,57
12951,2024-05-15,1373,Fog,FestivalEve,Day,101
12951,2024-05-16,1373,Clear,FestivalEve,Evening,66
12951,2024-05-17,1373,Rain,FestivalDay,Night,74
12951,2024-05-18,1373,Storm,None,Morning,111
12951,2024-05-19,1373,Rain,None,Day,39
12951,2024-05-20,1373,Fog,None,Night,55
12951,2024-05-21,1373,Fog,FestivalEve,Night,69
12951,2024-05-22,1373,Fog,FestivalDay,Night,69
12951,2024-05-23,1373,Storm,None,Day,81
12951,2024-05-24,1373,Rain,FestivalDay,Night,51
12951,2024-05-25,1373,Clear,FestivalDay,Day,53
12951,2024-05-26,1373,Storm,None,Morning,66
12951,2024-05-27,1373,Clear,None,Night,41
12951,2024-05-28,1373,Fog,FestivalEve,Evening,109
12951,2024-05-29,1373,Clear,FestivalDay,Evening,63
12951,2024-05-30,1373,Fog,FestivalDay,Night,88
12951,2024-05-31,1373,Clear,FestivalDay,Night,57
12951,2024-06-01,1373,Storm,FestivalDay,Morning,127
12951,2024-06-02,1373,Fog,FestivalEve,Day,72
12951,2024-06-03,1373,Rain,FestivalDay,Night,71
12951,2024-06-04,1373,Clear,FestivalDay,Day,52
12951,2024-06-05,1373,Clear,None,Day,40
12951,2024-06-06,1373,Rain,FestivalDay,Day,69
12951,2024-06-07,1373,Fog,FestivalDay,Night,73
12951,2024-06-08,1373,Storm,FestivalEve,Night,116
12951,2024-06-09,1373,Storm,FestivalEve,Morning,91
12951,2024-06-10,1373,Rain,FestivalEve,Evening,68
12951,2024-06-11,1373,Rain,FestivalEve,Night,82
12951,2024-06-12,1373,Fog,FestivalDay,Night,86
12951,2024-06-13,1373,Clear,None,Evening,43
12951,2024-06-14,1373,Rain,None,Evening,57
12951,2024-06-15,1373,Storm,FestivalDay,Day,132
12951,2024-06-16,1373,Clear,FestivalDay,Evening,70
12951,2024-06-17,1373,Clear,None,Day,29
12951,2024-06-18,1373,Clear,FestivalEve,Evening,69
12951,2024-06-19,1373,Storm,FestivalEve,Day,133
12951,2024-06-20,1373,Rain,FestivalEve,Morning,77
12951,2024-06-21,1373,Storm,None,Day,102
12951,2024-06-22,1373,Fog,FestivalEve,Day,108
12951,2024-06-23,1373,Clear,FestivalDay,Evening,67
12951,2024-06-24,1373,Clear,None,Night,18
12951,2024-06-25,1373,Rain,FestivalDay,Day,81
12951,2024-06-26,1373,Rain,FestivalDay,Morning,72
12951,2024-06-27,1373,Clear,FestivalEve,Night,54
12951,2024-06-28,1373,Clear,FestivalEve,Day,76
12951,2024-06-29,1373,Clear,None,Day,26
12951,2024-06-30,1373,Storm,FestivalDay,Day,132
12951,2024-07-01,1373,Storm,FestivalEve,Day,118
12951,2024-07-02,1373,Rain,FestivalEve,Day,79
12951,2024-07-03,1373,Storm,FestivalEve,Day,130
12951,2024-07-04,1373,Clear,None,Evening,43
12951,2024-07-05,1373,Clear,None,Night,31
12951,2024-07-06,1373,Storm,FestivalDay,Day,111
12951,2024-07-07,1373,Clear,FestivalEve,Morning,53
12951,2024-07-08,1373,Clear,None,Night,34
12951,2024-07-09,1373,Clear,None,Morning,39
12951,2024-07-10,1373,Rain,FestivalEve,Night,88
12951,2024-07-11,1373,Clear,FestivalDay,Morning,30
12951,2024-07-12,1373,Rain,FestivalDay,Evening,83
12951,2024-07-13,1373,Storm,FestivalEve,Day,146
12951,2024-07-14,1373,Storm,None,Night,86
12951,2024-07-15,1373,Rain,FestivalEve,Morning,88
12951,2024-07-16,1373,Clear,FestivalDay,Night,47
12951,2024-07-17,1373,Clear,FestivalDay,Morning,64
12951,2024-07-18,1373,Storm,None,Night,97
12951,2024-07-19,1373,Fog,FestivalEve,Night,93
12951,2024-07-20,1373,Storm,None,Evening,89
12951,2024-07-21,1373,Storm,FestivalEve,Morning,105
12951,2024-07-22,1373,Fog,FestivalEve,Morning,92
12951,2024-07-23,1373,Storm,FestivalDay,Morning,123
12951,2024-07-24,1373,Storm,FestivalDay,Morning,102
12951,2024-07-25,1373,Storm,FestivalDay,Morning,104
12951,2024-07-26,1373,Fog,FestivalDay,Morning,75
12951,2024-07-27,1373,Rain,FestivalDay,Day,77
12951,2024-07-28,1373,Clear,None,Evening,28
12951,2024-07-29,1373,Fog,None,Night,59
12951,2024-07-30,1373,Storm,FestivalEve,Morning,135
12951,2024-07-31,1373,Rain,FestivalDay,Morning,78
12951,2024-08-01,1373,Clear,None,Morning,32
12951,2024-08-02,1373,Rain,FestivalEve,Evening,70
12951,2024-08-03,1373,Clear,FestivalDay,Night,42
12951,2024-08-04,1373,Storm,FestivalEve,Evening,112
12951,2024-08-05,1373,Rain,None,Evening,40
12951,2024-08-06,1373,Storm,FestivalEve,Day,132
12951,2024-08-07,1373,Fog,FestivalDay,Evening,100
12951,2024-08-08,1373,Clear,None,Morning,41
12951,2024-08-09,1373,Clear,FestivalEve,Day,63
12951,2024-08-10,1373,Storm,FestivalDay,Day,129
12951,2024-08-11,1373,Fog,FestivalDay,Night,79
12951,2024-08-12,1373,Storm,FestivalDay,Day,125
12951,2024-08-13,1373,Rain,None,Day,42
12951,2024-08-14,1373,Clear,None,Night,41
12951,2024-08-15,1373,Storm,FestivalEve,Day,96
12951,2024-08-16,1373,Storm,None,Morning,98
12951,2024-08-17,1373,Fog,FestivalEve,Night,79
12951,2024-08-18,1373,Fog,FestivalDay,Evening,99
12951,2024-08-19,1373,Rain,FestivalDay,Day,63
12951,2024-08-20,1373,Clear,FestivalDay,Day,51
12951,2024-08-21,1373,Storm,FestivalDay,Evening,131
12951,2024-08-22,1373,Rain,FestivalDay,Day,77
12951,2024-08-23,1373,Rain,FestivalEve,Night,63
12951,2024-08-24,1373,Clear,FestivalDay,Morning,52
12951,2024-08-25,1373,Clear,FestivalDay,Night,39
12951,2024-08-26,1373,Clear,FestivalDay,Night,41
12951,2024-08-27,1373,Clear,FestivalDay,Night,56
12951,2024-08-28,1373,Storm,FestivalDay,Night,159
12951,2024-08-29,1373,Clear,None,Morning,27
12951,2024-08-30,1373,Clear,FestivalEve,Morning,71
12951,2024-08-31,1373,Fog,FestivalDay,Night,79
12951,2024-09-01,1373,Clear,None,Day,29
12951,2024-09-02,1373,Clear,None,Day,34
12951,2024-09-03,1373,Clear,FestivalDay,Night,59
12951,2024-09-04,1373,Clear,None,Morning,33
12951,2024-09-05,1373,Rain,FestivalDay,Evening,74
12951,2024-09-06,1373,Storm,FestivalEve,Evening,139
12951,2024-09-07,1373,Rain,FestivalDay,Evening,82
12951,2024-09-08,1373,Clear,FestivalEve,Morning,56
12951,2024-09-09,1373,Rain,FestivalEve,Night,84
12951,2024-09-10,1373,Fog,FestivalDay,Night,64
12951,2024-09-11,1373,Rain,FestivalDay,Morning,84
12951,2024-09-12,1373,Fog,None,Evening,58
12951,2024-09-13,1373,Rain,FestivalEve,Evening,82
12951,2024-09-14,1373,Fog,FestivalEve,Morning,106
12951,2024-09-15,1373,Fog,FestivalEve,Morning,80
12951,2024-09-16,1373,Storm,None,Night,81
12951,2024-09-17,1373,Rain,FestivalEve,Morning,87
12951,2024-09-18,1373,Rain,FestivalDay,Evening,69
12951,2024-09-19,1373,Rain,FestivalEve,Night,64
12951,2024-09-20,1373,Storm,FestivalDay,Evening,133
12951,2024-09-21,1373,Clear,FestivalEve,Morning,69
12951,2024-09-22,1373,Clear,FestivalDay,Evening,69
12951,2024-09-23,1373,Rain,None,Evening,65
12951,2024-09-24,1373,Fog,None,Evening,68
12951,2024-09-25,1373,Rain,FestivalDay,Day,90
12951,2024-09-26,1373,Clear,FestivalEve,Evening,68
12951,2024-09-27,1373,Storm,FestivalDay,Day,138
12951,2024-09-28,1373,Fog,FestivalDay,Morning,74
12951,2024-09-29,1373,Rain,FestivalEve,Morning,65
12951,2024-09-30,1373,Rain,FestivalEve,Evening,97
12951,2024-10-01,1373,Clear,FestivalDay,Evening,58
12951,2024-10-02,1373,Fog,FestivalDay,Evening,111
12951,2024-10-03,1373,Storm,FestivalEve,Day,140
12951,2024-10-04,1373,Storm,FestivalDay,Night,103
12951,2024-10-05,1373,Rain,FestivalDay,Morning,63
12951,2024-10-06,1373,Clear,None,Morning,21
12951,2024-10-07,1373,Rain,None,Evening,57
12951,2024-10-08,1373,Storm,FestivalEve,Day,131
12951,2024-10-09,1373,Storm,FestivalDay,Night,129
12951,2024-10-10,1373,Rain,FestivalDay,Day,71
12951,2024-10-11,1373,Storm,None,Day,104
12951,2024-10-12,1373,Storm,FestivalDay,Evening,144
12951,2024-10-13,1373,Storm,FestivalDay,Day,145
12951,2024-10-14,1373,Fog,FestivalDay,Evening,109
12951,2024-10-15,1373,Storm,FestivalEve,Night,142
12951,2024-10-16,1373,Fog,FestivalDay,Morning,77
12951,2024-10-17,1373,Clear,None,Evening,32
12951,2024-10-18,1373,Storm,None,Night,78
12951,2024-10-19,1373,Clear,FestivalEve,Morning,43
12951,2024-10-20,1373,Clear,FestivalEve,Day,85
12951,2024-10-21,1373,Fog,FestivalEve,Evening,119
12951,2024-10-22,1373,Storm,FestivalEve,Evening,130
12951,2024-10-23,1373,Storm,FestivalEve,Evening,155
12951,2024-10-24,1373,Rain,FestivalDay,Day,91
12951,2024-10-25,1373,Storm,FestivalEve,Evening,141
12951,2024-10-26,1373,Storm,FestivalDay,Evening,132
12951,2024-10-27,1373,Storm,None,Evening,93
12951,2024-10-28,1373,Clear,FestivalEve,Day,52
12951,2024-10-29,1373,Clear,FestivalDay,Night,60
12951,2024-10-30,1373,Clear,FestivalDay,Day,75
12951,2024-10-31,1373,Rain,None,Evening,52
12951,2024-11-01,1373,Storm,FestivalDay,Night,137
12951,2024-11-02,1373,Storm,FestivalDay,Evening,138
12951,2024-11-03,1373,Rain,None,Evening,61
12951,2024-11-04,1373,Clear,FestivalEve,Day,66
12951,2024-11-05,1373,Clear,None,Evening,50
12951,2024-11-06,1373,Rain,FestivalEve,Evening,89
12951,2024-11-07,1373,Fog,None,Morning,67
12951,2024-11-08,1373,Storm,FestivalEve,Day,106
12951,2024-11-09,1373,Fog,FestivalDay,Night,76
12951,2024-11-10,1373,Storm,FestivalDay,Night,105
12951,2024-11-11,1373,Storm,FestivalDay,Day,139
12951,2024-11-12,1373,Rain,None,Day,46
12951,2024-11-13,1373,Storm,FestivalDay,Evening,133
12951,2024-11-14,1373,Rain,FestivalEve,Day,73
12951,2024-11-15,1373,Storm,None,Morning,101
12951,2024-11-16,1373,Fog,FestivalEve,Evening,97
12951,2024-11-17,1373,Storm,FestivalEve,Evening,146
12951,2024-11-18,1373,Rain,None,Evening,60
12951,2024-11-19,1373,Storm,FestivalDay,Morning,127
12951,2024-11-20,1373,Storm,FestivalDay,Evening,137
12951,2024-11-21,1373,Rain,FestivalEve,Evening,92
12951,2024-11-22,1373,Storm,FestivalDay,Night,75
12951,2024-11-23,1373,Rain,None,Night,48
12951,2024-11-24,1373,Storm,FestivalDay,Evening,110
12951,2024-11-25,1373,Clear,None,Night,23
12951,2024-11-26,1373,Rain,None,Morning,46
12951,2024-11-27,1373,Storm,FestivalEve,Morning,156
12951,2024-11-28,1373,Storm,FestivalDay,Morning,89
12951,2024-11-29,1373,Clear,None,Day,38
12951,2024-11-30,1373,Rain,None,Night,40
12951,2024-12-01,1373,Fog,FestivalDay,Morning,91
12951,2024-12-02,1373,Clear,FestivalEve,Night,64
12951,2024-12-03,1373,Fog,FestivalEve,Morning,80
12951,2024-12-04,1373,Clear,None,Night,22
12951,2024-12-05,1373,Fog,FestivalDay,Day,87
12951,2024-12-06,1373,Rain,FestivalEve,Evening,110
12951,2024-12-07,1373,Rain,None,Day,50
12951,2024-12-08,1373,Clear,FestivalDay,Day,54
12951,2024-12-09,1373,Clear,FestivalEve,Day,86
12951,2024-12-10,1373,Storm,None,Morning,86
12951,2024-12-11,1373,Rain,None,Night,37
12951,2024-12-12,1373,Fog,FestivalDay,Night,66
12951,2024-12-13,1373,Clear,None,Night,30
12951,2024-12-14,1373,Clear,None,Day,42
12951,2024-12-15,1373,Storm,None,Day,125
12951,2024-12-16,1373,Clear,None,Morning,34
12951,2024-12-17,1373,Storm,None,Evening,121
12951,2024-12-18,1373,Rain,FestivalDay,Morning,66
12951,2024-12-19,1373,Rain,FestivalEve,Morning,85
12951,2024-12-20,1373,Rain,FestivalEve,Day,75
12951,2024-12-21,1373,Fog,FestivalEve,Night,89
12951,2024-12-22,1373,Storm,None,Night,86
12951,2024-12-23,1373,Storm,None,Day,71
12951,2024-12-24,1373,Storm,None,Day,109
12951,2024-12-25,1373,Storm,FestivalDay,Day,133
12951,2024-12-26,1373,Storm,None,Night,120
12951,2024-12-27,1373,Fog,None,Evening,58
12951,2024-12-28,1373,Clear,FestivalEve,Night,54
12951,2024-12-29,1373,Fog,FestivalEve,Evening,108
12951,2024-12-30,1373,Fog,None,Night,42
12951,2024-12-31,1373,Rain,FestivalDay,Evening,70
12953,2024-01-01,1366,Storm,FestivalDay,Day,153
12953,2024-01-02,1366,Rain,None,Day,38
12953,2024-01-03,1366,Rain,FestivalDay,Morning,43
12953,2024-01-04,1366,Rain,FestivalDay,Evening,85
12953,2024-01-05,1366,Storm,None,Morning,107
12953,2024-01-06,1366,Rain,FestivalDay,Evening,72
12953,2024-01-07,1366,Fog,FestivalEve,Day,100
12953,2024-01-08,1366,Clear,FestivalEve,Morning,73
12953,2024-01-09,1366,Storm,FestivalDay,Night,115
12953,2024-01-10,1366,Clear,FestivalDay,Evening,64
12953,2024-01-11,1366,Storm,None,Day,87
12953,2024-01-12,1366,Clear,FestivalEve,Morning,69
12953,2024-01-13,1366,Rain,FestivalDay,Evening,66
12953,2024-01-14,1366,Rain,FestivalDay,Day,63
12953,2024-01-15,1366,Fog,FestivalEve,Night,80
12953,2024-01-16,1366,Rain,FestivalDay,Morning,53
12953,2024-01-17,1366,Clear,FestivalDay,Morning,57
12953,2024-01-18,1366,Clear,FestivalEve,Morning,71
12953,2024-01-19,1366,Clear,FestivalDay,Day,61
12953,2024-01-20,1366,Storm,None,Night,121
12953,2024-01-21,1366,Storm,FestivalEve,Night,118
12953,2024-01-22,1366,Fog,None,Day,59
12953,2024-01-23,1366,Storm,FestivalDay,Morning,82
12953,2024-01-24,1366,Storm,FestivalDay,Night,130
12953,2024-01-25,1366,Fog,FestivalEve,Morning,91
12953,2024-01-26,1366,Storm,None,Night,81
12953,2024-01-27,1366,Fog,FestivalEve,Morning,85
12953,2024-01-28,1366,Rain,FestivalEve,Evening,84
12953,2024-01-29,1366,Storm,None,Day,92
12953,2024-01-30,1366,Clear,None,Night,35
12953,2024-01-31,1366,Fog,FestivalDay,Morning,86
12953,2024-02-01,1366,Fog,None,Evening,68
12953,2024-02-02,1366,Clear,FestivalDay,Day,73
12953,2024-02-03,1366,Storm,FestivalDay,Day,136
12953,2024-02-04,1366,Clear,None,Evening,44
12953,2024-02-05,1366,Storm,FestivalEve,Evening,178
12953,2024-02-06,1366,Storm,FestivalEve,Evening,153
12953,2024-02-07,1366,Fog,None,Day,65
12953,2024-02-08,1366,Clear,None,Night,27
12953,2024-02-09,1366,Clear,None,Night,36
12953,2024-02-10,1366,Clear,FestivalEve,Day,57
12953,2024-02-11,1366,Clear,FestivalDay,Evening,58
12953,2024-02-12,1366,Clear,FestivalDay,Day,73
12953,2024-02-13,1366,Storm,None,Night,74
12953,2024-02-14,1366,Rain,None,Night,36
12953,2024-02-15,1366,Storm,FestivalDay,Morning,115
12953,2024-02-16,1366,Rain,FestivalEve,Evening,99
12953,2024-02-17,1366,Rain,FestivalEve,Evening,88
12953,2024-02-18,1366,Rain,None,Day,45
12953,2024-02-19,1366,Clear,None,Evening,46
12953,2024-02-20,1366,Rain,FestivalEve,Day,95
12953,2024-02-21,1366,Clear,FestivalDay,Day,53
12953,2024-02-22,1366,Rain,FestivalEve,Morning,71
12953,2024-02-23,1366,Rain,None,Morning,55
12953,2024-02-24,1366,Rain,FestivalDay,Evening,78
12953,2024-02-25,1366,Storm,None,Morning,81
12953,2024-02-26,1366,Rain,None,Morning,49
12953,2024-02-27,1366,Clear,FestivalEve,Evening,54
12953,2024-02-28,1366,Clear,FestivalEve,Night,58
12953,2024-02-29,1366,Rain,FestivalEve,Day,109
12953,2024-03-01,1366,Fog,None,Evening,72
12953,2024-03-02,1366,Storm,FestivalDay,Night,143
12953,2024-03-03,1366,Storm,None,Night,106
12953,2024-03-04,1366,Clear,None,Morning,32
12953,2024-03-05,1366,Fog,FestivalDay,Night,96
12953,2024-03-06,1366,Storm,None,Night,97
12953,2024-03-07,1366,Storm,FestivalDay,Morning,114
12953,2024-03-08,1366,Rain,None,Morning,56
12953,2024-03-09,1366,Rain,FestivalDay,Day,69
12953,2024-03-10,1366,Storm,FestivalDay,Night,132
12953,2024-03-11,1366,Clear,None,Night,20
12953,2024-03-12,1366,Rain,FestivalDay,Night,61
12953,2024-03-13,1366,Rain,FestivalEve,Night,76
12953,2024-03-14,1366,Fog,FestivalDay,Day,100
12953,2024-03-15,1366,Fog,None,Evening,78
12953,2024-03-16,1366,Storm,None,Night,108
12953,2024-03-17,1366,Rain,FestivalEve,Day,84
12953,2024-03-18,1366,Clear,None,Night,26
12953,2024-03-19,1366,Rain,FestivalDay,Day,61
12953,2024-03-20,1366,Rain,FestivalEve,Morning,81
12953,2024-03-21,1366,Fog,FestivalDay,Day,95
12953,2024-03-22,1366,Fog,FestivalDay,Night,57
12953,2024-03-23,1366,Fog,FestivalDay,Morning,70
12953,2024-03-24,1366,Clear,FestivalEve,Evening,96
12953,2024-03-25,1366,Storm,FestivalDay,Morning,137
12953,2024-03-26,1366,Clear,FestivalEve,Evening,71
12953,2024-03-27,1366,Rain,FestivalDay,Morning,85
12953,2024-03-28,1366,Storm,None,Evening,116
12953,2024-03-29,1366,Clear,FestivalEve,Morning,62
12953,2024-03-30,1366,Clear,FestivalDay,Morning,43
12953,2024-03-31,1366,Storm,None,Day,114
12953,2024-04-01,1366,Clear,FestivalDay,Evening,67
12953,2024-04-02,1366,Storm,FestivalEve,Day,104
12953,2024-04-03,1366,Storm,FestivalDay,Evening,147
12953,2024-04-04,1366,Rain,FestivalEve,Day,87
12953,2024-04-05,1366,Rain,FestivalEve,Night,61
12953,2024-04-06,1366,Fog,None,Night,50
12953,2024-04-07,1366,Fog,FestivalDay,Day,80
12953,2024-04-08,1366,Fog,FestivalDay,Morning,69
12953,2024-04-09,1366,Storm,None,Day,89
12953,2024-04-10,1366,Clear,FestivalEve,Night,48
12953,2024-04-11,1366,Clear,None,Morning,34
12953,2024-04-12,1366,Rain,FestivalEve,Morning,91
12953,2024-04-13,1366,Rain,None,Evening,66
12953,2024-04-14,1366,Rain,FestivalEve,Morning,70
12953,2024-04-15,1366,Clear,FestivalDay,Evening,62
12953,2024-04-16,1366,Clear,None,Morning,35
12953,2024-04-17,1366,Fog,FestivalDay,Night,81
12953,2024-04-18,1366,Storm,FestivalEve,Morning,126
12953,2024-04-19,1366,Clear,None,Night,27
12953,2024-04-20,1366,Rain,None,Evening,46
12953,2024-04-21,1366,Rain,FestivalDay,Morning,65
12953,2024-04-22,1366,Rain,FestivalDay,Day,62
12953,2024-04-23,1366,Fog,FestivalDay,Day,103
12953,2024-04-24,1366,Storm,FestivalDay,Evening,132
12953,2024-04-25,1366,Clear,FestivalEve,Evening,77
12953,2024-04-26,1366,Fog,None,Night,50
12953,2024-04-27,1366,Rain,FestivalEve,Morning,84
12953,2024-04-28,1366,Clear,FestivalEve,Night,67
12953,2024-04-29,1366,Clear,None,Day,28
12953,2024-04-30,1366,Fog,None,Night,68
12953,2024-05-01,1366,Clear,FestivalDay,Morning,65
12953,2024-05-02,1366,Rain,None,Evening,60
12953,2024-05-03,1366,Clear,FestivalEve,Evening,73
12953,2024-05-04,1366,Storm,FestivalDay,Day,123
12953,2024-05-05,1366,Rain,FestivalEve,Day,89
12953,2024-05-06,1366,Clear,None,Night,28
12953,2024-05-07,1366,Clear,None,Evening,46
12953,2024-05-08,1366,Rain,None,Morning,52
12953,2024-05-09,1366,Storm,FestivalEve,Evening,122
12953,2024-05-10,1366,Storm,FestivalDay,Evening,128
12953,2024-05-11,1366,Rain,None,Evening,60
12953,2024-05-12,1366,Rain,FestivalDay,Night,78
12953,2024-05-13,1366,Storm,FestivalEve,Night,153
12953,2024-05-14,1366,Fog,FestivalEve,Day,95
12953,2024-05-15,1366,Fog,FestivalDay,Night,78
12953,2024-05-16,1366,Storm,FestivalDay,Morning,108
12953,2024-05-17,1366,Rain,FestivalDay,Night,70
12953,2024-05-18,1366,Storm,None,Day,123
12953,2024-05-19,1366,Storm,FestivalEve,Evening,148
12953,2024-05-20,1366,Rain,FestivalDay,Night,62
12953,2024-05-21,1366,Fog,FestivalEve,Evening,81
12953,2024-05-22,1366,Storm,FestivalDay,Day,126
12953,2024-05-23,1366,Storm,None,Day,119
12953,2024-05-24,1366,Storm,FestivalEve,Evening,146
12953,2024-05-25,1366,Fog,FestivalEve,Evening,103
12953,2024-05-26,1366,Clear,None,Day,41
12953,2024-05-27,1366,Clear,None,Morning,20
12953,2024-05-28,1366,Fog,FestivalDay,Morning,86
12953,2024-05-29,1366,Clear,None,Night,22
12953,2024-05-30,1366,Clear,FestivalDay,Morning,57
12953,2024-05-31,1366,Fog,None,Evening,77
12953,2024-06-01,1366,Rain,None,Morning,44
12953,2024-06-02,1366,Rain,None,Night,45
12953,2024-06-03,1366,Rain,FestivalDay,Day,74
12953,2024-06-04,1366,Clear,FestivalDay,Day,56
12953,2024-06-05,1366,Clear,FestivalDay,Morning,42
12953,2024-06-06,1366,Fog,FestivalDay,Day,84
12953,2024-06-07,1366,Storm,FestivalEve,Night,132
12953,2024-06-08,1366,Clear,None,Morning,39
12953,2024-06-09,1366,Fog,FestivalDay,Night,76
12953,2024-06-10,1366,Clear,None,Morning,23
12953,2024-06-11,1366,Rain,FestivalEve,Night,78
12953,2024-06-12,1366,Clear,FestivalDay,Day,49
12953,2024-06-13,1366,Storm,FestivalEve,Night,168
12953,2024-06-14,1366,Storm,FestivalEve,Night,124
12953,2024-06-15,1366,Fog,FestivalDay,Morning,68
12953,2024-06-16,1366,Storm,None,Night,70
12953,2024-06-17,1366,Fog,None,Evening,71
12953,2024-06-18,1366,Clear,FestivalDay,Evening,67
12953,2024-06-19,1366,Fog,FestivalDay,Night,92
12953,2024-06-20,1366,Rain,FestivalDay,Morning,57
12953,2024-06-21,1366,Fog,FestivalEve,Morning,97
12953,2024-06-22,1366,Storm,None,Night,118
12953,2024-06-23,1366,Storm,FestivalEve,Morning,145
12953,2024-06-24,1366,Clear,None,Day,42
12953,2024-06-25,1366,Fog,FestivalEve,Night,102
12953,2024-06-26,1366,Fog,None,Day,56
12953,2024-06-27,1366,Rain,FestivalDay,Evening,81
12953,2024-06-28,1366,Fog,None,Day,75
12953,2024-06-29,1366,Rain,FestivalEve,Evening,84
12953,2024-06-30,1366,Rain,FestivalEve,Evening,84
12953,2024-07-01,1366,Clear,FestivalEve,Evening,64
12953,2024-07-02,1366,Rain,FestivalDay,Night,67
12953,2024-07-03,1366,Fog,None,Day,76
12953,2024-07-04,1366,Storm,FestivalEve,Day,142
12953,2024-07-05,1366,Storm,None,Night,87
12953,2024-07-06,1366,Storm,FestivalEve,Morning,125
12953,2024-07-07,1366,Clear,FestivalEve,Day,62
12953,2024-07-08,1366,Rain,None,Day,67
12953,2024-07-09,1366,Rain,FestivalDay,Day,70
12953,2024-07-10,1366,Storm,FestivalEve,Day,124
12953,2024-07-11,1366,Storm,None,Night,83
12953,2024-07-12,1366,Storm,FestivalEve,Morning,142
12953,2024-07-13,1366,Fog,FestivalEve,Morning,78
12953,2024-07-14,1366,Clear,FestivalDay,Day,61
12953,2024-07-15,1366,Fog,None,Evening,85
12953,2024-07-16,1366,Fog,FestivalDay,Day,68
12953,2024-07-17,1366,Clear,None,Morning,41
12953,2024-07-18,1366,Storm,FestivalEve,Morning,116
12953,2024-07-19,1366,Clear,FestivalEve,Night,71
12953,2024-07-20,1366,Clear,FestivalEve,Morning,76
12953,2024-07-21,1366,Fog,FestivalDay,Evening,105
12953,2024-07-22,1366,Storm,FestivalEve,Night,155
12953,2024-07-23,1366,Storm,FestivalEve,Morning,131
12953,2024-07-24,1366,Clear,FestivalEve,Morning,66
12953,2024-07-25,1366,Clear,None,Morning,29
12953,2024-07-26,1366,Clear,None,Day,29
12953,2024-07-27,1366,Rain,None,Morning,54
12953,2024-07-28,1366,Clear,FestivalDay,Day,54
12953,2024-07-29,1366,Clear,None,Day,32
12953,2024-07-30,1366,Rain,FestivalDay,Evening,67
12953,2024-07-31,1366,Rain,FestivalEve,Day,87
12953,2024-08-01,1366,Clear,FestivalDay,Evening,52
12953,2024-08-02,1366,Clear,FestivalDay,Day,59
12953,2024-08-03,1366,Rain,FestivalDay,Morning,65
12953,2024-08-04,1366,Rain,FestivalEve,Evening,76
12953,2024-08-05,1366,Storm,FestivalDay,Evening,133
12953,2024-08-06,1366,Rain,None,Day,56
12953,2024-08-07,1366,Rain,FestivalDay,Evening,87
